,Year,Film,Nominees,FilmLink,Won
0,1934 (7th),,,,False
1,1934 (7th),Eskimo,Conrad A. Nervig,/wiki/Eskimo_(1933_film),True
2,1934 (7th),Cleopatra,Anne Bauchens,/wiki/Cleopatra_(1934_film),False
3,1934 (7th),One Night of Love,Gene Milford,/wiki/One_Night_of_Love,False
4,1935 (8th),,,,False
5,1935 (8th),A Midsummer Night's Dream,Ralph Dawson,/wiki/A_Midsummer_Night%27s_Dream_(1935_film),True
6,1935 (8th),David Copperfield,Robert J. Kern,/wiki/David_Copperfield_(1935_film),False
7,1935 (8th),The Informer,George Hively,/wiki/The_Informer_(1935_film),False
8,1935 (8th),Les Misérables,Barbara McLean,/wiki/Les_Mis%C3%A9rables_(1935_film),False
9,1935 (8th),The Lives of a Bengal Lancer,Ellsworth Hoagland,/wiki/The_Lives_of_a_Bengal_Lancer_(film),False
10,1935 (8th),Mutiny on the Bounty,Margaret Booth,/wiki/Mutiny_on_the_Bounty_(1935_film),False
11,1936 (9th),,,,False
12,1936 (9th),Anthony Adverse,Ralph Dawson,/wiki/Anthony_Adverse,True
13,1936 (9th),Come and Get It,Edward Curtiss,/wiki/Come_and_Get_It_(1936_film),False
14,1936 (9th),The Great Ziegfeld,William S. Gray,/wiki/The_Great_Ziegfeld,False
15,1936 (9th),Lloyd's of London,Barbara McLean,/wiki/Lloyd%27s_of_London_(film),False
16,1936 (9th),A Tale of Two Cities,Conrad A. Nervig,/wiki/A_Tale_of_Two_Cities_(1935_film),False
17,1936 (9th),Theodora Goes Wild,Otto Meyer,/wiki/Theodora_Goes_Wild,False
18,1937 (10th),,,,False
19,1937 (10th),Lost Horizon,Gene Havlick and Gene Milford,/wiki/Lost_Horizon_(1937_film),True
20,1937 (10th),The Awful Truth,Al Clark,/wiki/The_Awful_Truth,False
21,1937 (10th),Captains Courageous,Elmo Veron,/wiki/Captains_Courageous_(1937_film),False
22,1937 (10th),The Good Earth,Basil Wrangell,/wiki/The_Good_Earth_(film),False
23,1937 (10th),One Hundred Men and a Girl,Bernard W. Burton,/wiki/One_Hundred_Men_and_a_Girl,False
24,1938 (11th),,,,False
25,1938 (11th),The Adventures of Robin Hood,Ralph Dawson,/wiki/The_Adventures_of_Robin_Hood,True
26,1938 (11th),Alexander's Ragtime Band,Barbara McLean,/wiki/Alexander%27s_Ragtime_Band_(film),False
27,1938 (11th),The Great Waltz,Tom Held,/wiki/The_Great_Waltz_(1938_film),False
28,1938 (11th),Test Pilot,Tom Held,/wiki/Test_Pilot_(film),False
29,1938 (11th),You Can't Take It with You,Gene Havlick,/wiki/You_Can%27t_Take_It_with_You_(film),False
30,1939 (12th),,,,False
31,1939 (12th),Gone with the Wind,Hal C. Kern and James E. Newcom,/wiki/Gone_with_the_Wind_(film),True
32,1939 (12th),"Goodbye, Mr. Chips",Charles Frend,"/wiki/Goodbye,_Mr._Chips_(1939_film)",False
33,1939 (12th),Mr. Smith Goes to Washington,Gene Havlick and Al Clark,/wiki/Mr._Smith_Goes_to_Washington,False
34,1939 (12th),The Rains Came,Barbara McLean,/wiki/The_Rains_Came,False
35,1939 (12th),Stagecoach,Otho Lovering and Dorothy Spencer,/wiki/Stagecoach_(1939_film),False
36,1940 (13th),,,,False
37,1940 (13th),North West Mounted Police,Anne Bauchens,/wiki/North_West_Mounted_Police_(film),True
38,1940 (13th),The Grapes of Wrath,Robert L. Simpson,/wiki/The_Grapes_of_Wrath_(film),False
39,1940 (13th),The Letter,Warren Low,/wiki/The_Letter_(1940_film),False
40,1940 (13th),The Long Voyage Home,Sherman Todd,/wiki/The_Long_Voyage_Home,False
41,1940 (13th),Rebecca,Hal C. Kern,/wiki/Rebecca_(1940_film),False
42,1941 (14th),,,,False
43,1941 (14th),Sergeant York,William Holmes,/wiki/Sergeant_York_(film),True
44,1941 (14th),Citizen Kane,Robert Wise,/wiki/Citizen_Kane,False
45,1941 (14th),Dr. Jekyll and Mr. Hyde,Harold F. Kress,/wiki/Dr._Jekyll_and_Mr._Hyde_(1941_film),False
46,1941 (14th),How Green Was My Valley,James B. Clark,/wiki/How_Green_Was_My_Valley_(film),False
47,1941 (14th),The Little Foxes,Daniel Mandell,/wiki/The_Little_Foxes_(film),False
48,1942 (15th),,,,False
49,1942 (15th),The Pride of the Yankees,Daniel Mandell,/wiki/The_Pride_of_the_Yankees,True
50,1942 (15th),Mrs. Miniver,Harold F. Kress,/wiki/Mrs._Miniver,False
51,1942 (15th),The Talk of the Town,Otto Meyer,/wiki/The_Talk_of_the_Town_(1942_film),False
52,1942 (15th),This Above All,Walter Thompson,/wiki/This_Above_All_(film),False
53,1942 (15th),Yankee Doodle Dandy,George Amy,/wiki/Yankee_Doodle_Dandy,False
54,1943 (16th),,,,False
55,1943 (16th),Air Force,George Amy,/wiki/Air_Force_(film),True
56,1943 (16th),Casablanca,Owen Marks,/wiki/Casablanca_(film),False
57,1943 (16th),Five Graves to Cairo,Doane Harrison,/wiki/Five_Graves_to_Cairo,False
58,1943 (16th),For Whom the Bell Tolls,Sherman Todd and John F. Link Sr.,/wiki/For_Whom_the_Bell_Tolls_(film),False
59,1943 (16th),The Song of Bernadette,Barbara McLean,/wiki/The_Song_of_Bernadette_(film),False
60,1944 (17th),,,,False
61,1944 (17th),Wilson,Barbara McLean,/wiki/Wilson_(1944_film),True
62,1944 (17th),Going My Way,LeRoy Stone,/wiki/Going_My_Way,False
63,1944 (17th),Janie,Owen Marks,/wiki/Janie_(1944_film),False
64,1944 (17th),None but the Lonely Heart,Roland Gross,/wiki/None_but_the_Lonely_Heart_(film),False
65,1944 (17th),Since You Went Away,Hal C. Kern and James E. Newcom,/wiki/Since_You_Went_Away,False
66,1945 (18th),,,,False
67,1945 (18th),National Velvet,Robert J. Kern,/wiki/National_Velvet_(film),True
68,1945 (18th),The Bells of St. Mary's,Harry Marker,/wiki/The_Bells_of_St._Mary%27s,False
69,1945 (18th),The Lost Weekend,Doane Harrison,/wiki/The_Lost_Weekend_(film),False
70,1945 (18th),"Objective, Burma!",George Amy,"/wiki/Objective,_Burma!",False
71,1945 (18th),A Song to Remember,Charles Nelson,/wiki/A_Song_to_Remember,False
72,1946 (19th),,,,False
73,1946 (19th),The Best Years of Our Lives,Daniel Mandell,/wiki/The_Best_Years_of_Our_Lives,True
74,1946 (19th),It's a Wonderful Life,William Hornbeck,/wiki/It%27s_a_Wonderful_Life,False
75,1946 (19th),The Jolson Story,William A. Lyon,/wiki/The_Jolson_Story,False
76,1946 (19th),The Killers,Arthur Hilton,/wiki/The_Killers_(1946_film),False
77,1946 (19th),The Yearling,Harold F. Kress,/wiki/The_Yearling_(1946_film),False
78,1947 (20th),,,,False
79,1947 (20th),Body and Soul,Francis Lyon and Robert Parrish,/wiki/Body_and_Soul_(1947_film),True
80,1947 (20th),The Bishop's Wife,Monica Collingwood,/wiki/The_Bishop%27s_Wife,False
81,1947 (20th),Gentleman's Agreement,Harmon Jones,/wiki/Gentleman%27s_Agreement,False
82,1947 (20th),Green Dolphin Street,George White,/wiki/Green_Dolphin_Street_(film),False
83,1947 (20th),Odd Man Out,Fergus McDonell,/wiki/Odd_Man_Out,False
84,1948 (21st),,,,False
85,1948 (21st),The Naked City,Paul Weatherwax,/wiki/The_Naked_City,True
86,1948 (21st),Joan of Arc,Frank Sullivan,/wiki/Joan_of_Arc_(1948_film),False
87,1948 (21st),Johnny Belinda,David Weisbart,/wiki/Johnny_Belinda_(1948_film),False
88,1948 (21st),Red River,Christian Nyby,/wiki/Red_River_(1948_film),False
89,1948 (21st),The Red Shoes,Reginald Mills,/wiki/The_Red_Shoes_(1948_film),False
90,1949 (22nd),,,,False
91,1949 (22nd),Champion,Harry W. Gerstad,/wiki/Champion_(1949_film),True
92,1949 (22nd),All the King's Men,Robert Parrish and Al Clark,/wiki/All_the_King%27s_Men_(1949_film),False
93,1949 (22nd),Battleground,John Dunning,/wiki/Battleground_(film),False
94,1949 (22nd),Sands of Iwo Jima,Richard L. Van Enger,/wiki/Sands_of_Iwo_Jima,False
95,1949 (22nd),The Window,Frederic Knudtson,/wiki/The_Window_(1949_film),False
96,1950 (23rd),,,,False
97,1950 (23rd),King Solomon's Mines,Ralph E. Winters and Conrad A. Nervig,/wiki/King_Solomon%27s_Mines_(1950_film),True
98,1950 (23rd),All About Eve,Barbara McLean,/wiki/All_About_Eve,False
99,1950 (23rd),Annie Get Your Gun,James E. Newcom,/wiki/Annie_Get_Your_Gun_(film),False
100,1950 (23rd),Sunset Boulevard,Arthur P. Schmidt and Doane Harrison,/wiki/Sunset_Boulevard_(film),False
101,1950 (23rd),The Third Man,Oswald Hafenrichter,/wiki/The_Third_Man,False
102,1951 (24th),,,,False
103,1951 (24th),A Place in the Sun,William Hornbeck,/wiki/A_Place_in_the_Sun_(1951_film),True
104,1951 (24th),An American in Paris,Adrienne Fazan,/wiki/An_American_in_Paris_(film),False
105,1951 (24th),Decision Before Dawn,Dorothy Spencer,/wiki/Decision_Before_Dawn,False
106,1951 (24th),Quo Vadis,Ralph E. Winters,/wiki/Quo_Vadis_(1951_film),False
107,1951 (24th),The Well,Chester Schaeffer,/wiki/The_Well_(1951_film),False
108,1952 (25th),,,,False
109,1952 (25th),High Noon,Elmo Williams and Harry W. Gerstad,/wiki/High_Noon,True
110,1952 (25th),"Come Back, Little Sheba",Warren Low,"/wiki/Come_Back,_Little_Sheba_(1952_film)",False
111,1952 (25th),Flat Top,William Austin,/wiki/Flat_Top_(film),False
112,1952 (25th),The Greatest Show on Earth,Anne Bauchens,/wiki/The_Greatest_Show_on_Earth_(film),False
113,1952 (25th),Moulin Rouge,Ralph Kemplen,/wiki/Moulin_Rouge_(1952_film),False
114,1953 (26th),,,,False
115,1953 (26th),From Here to Eternity,William A. Lyon,/wiki/From_Here_to_Eternity,True
116,1953 (26th),Crazylegs,"Irvine ""Cotton"" Warburton",/wiki/Crazylegs_(film),False
117,1953 (26th),The Moon Is Blue,Otto Ludwig,/wiki/The_Moon_Is_Blue_(film),False
118,1953 (26th),Roman Holiday,Robert Swink,/wiki/Roman_Holiday,False
119,1953 (26th),The War of the Worlds,Everett Douglas,/wiki/The_War_of_the_Worlds_(1953_film),False
120,1954 (27th),,,,False
121,1954 (27th),On the Waterfront,Gene Milford,/wiki/On_the_Waterfront,True
122,1954 (27th),"20,000 Leagues Under the Sea",Elmo Williams,"/wiki/20,000_Leagues_Under_the_Sea_(1954_film)",False
123,1954 (27th),The Caine Mutiny,William A. Lyon and Henry Batista,/wiki/The_Caine_Mutiny_(film),False
124,1954 (27th),The High and the Mighty,Ralph Dawson,/wiki/The_High_and_the_Mighty_(film),False
125,1954 (27th),Seven Brides for Seven Brothers,Ralph E. Winters,/wiki/Seven_Brides_for_Seven_Brothers,False
126,1955 (28th),,,,False
127,1955 (28th),Picnic,Charles Nelson and William A. Lyon,/wiki/Picnic_(1955_film),True
128,1955 (28th),Blackboard Jungle,Ferris Webster,/wiki/Blackboard_Jungle,False
129,1955 (28th),The Bridges at Toko-Ri,Alma Macrorie,/wiki/The_Bridges_at_Toko-Ri,False
130,1955 (28th),Oklahoma!,Gene Ruggiero and George Boemler,/wiki/Oklahoma!_(1955_film),False
131,1955 (28th),The Rose Tattoo,Warren Low,/wiki/The_Rose_Tattoo_(film),False
132,1956 (29th),,,,False
133,1956 (29th),Around the World in 80 Days,Gene Ruggiero and Paul Weatherwax,/wiki/Around_the_World_in_80_Days_(1956_film),True
134,1956 (29th),The Brave One,Merrill G. White,/wiki/The_Brave_One_(1956_film),False
135,1956 (29th),Giant,"William Hornbeck, Philip W. Anderson and Fred Bohanan",/wiki/Giant_(1956_film),False
136,1956 (29th),Somebody Up There Likes Me,Albert Akst,/wiki/Somebody_Up_There_Likes_Me_(1956_film),False
137,1956 (29th),The Ten Commandments,Anne Bauchens,/wiki/The_Ten_Commandments_(1956_film),False
138,1957 (30th),,,,False
139,1957 (30th),The Bridge on the River Kwai,Peter Taylor,/wiki/The_Bridge_on_the_River_Kwai,True
140,1957 (30th),Gunfight at the O.K. Corral,Warren Low,/wiki/Gunfight_at_the_O.K._Corral_(film),False
141,1957 (30th),Pal Joey,Viola Lawrence and Jerome Thoms,/wiki/Pal_Joey_(film),False
142,1957 (30th),Sayonara,Arthur P. Schmidt and Philip W. Anderson,/wiki/Sayonara,False
143,1957 (30th),Witness for the Prosecution,Daniel Mandell,/wiki/Witness_for_the_Prosecution_(1957_film),False
144,1958 (31st),,,,False
145,1958 (31st),Gigi,Adrienne Fazan,/wiki/Gigi_(1958_film),True
146,1958 (31st),Auntie Mame,William H. Ziegler,/wiki/Auntie_Mame_(film),False
147,1958 (31st),Cowboy,William A. Lyon and Al Clark,/wiki/Cowboy_(1958_film),False
148,1958 (31st),The Defiant Ones,Frederic Knudtson,/wiki/The_Defiant_Ones,False
149,1958 (31st),I Want to Live!,William Hornbeck,/wiki/I_Want_to_Live!,False
150,1959 (32nd),,,,False
151,1959 (32nd),Ben-Hur,Ralph E. Winters and John D. Dunning,/wiki/Ben-Hur_(1959_film),True
152,1959 (32nd),Anatomy of a Murder,Louis R. Loeffler,/wiki/Anatomy_of_a_Murder,False
153,1959 (32nd),North by Northwest,George Tomasini,/wiki/North_by_Northwest,False
154,1959 (32nd),The Nun's Story,Walter Thompson,/wiki/The_Nun%27s_Story_(film),False
155,1959 (32nd),On the Beach,Frederic Knudtson,/wiki/On_the_Beach_(1959_film),False
156,1960 (33rd),,,,False
157,1960 (33rd),The Apartment,Daniel Mandell,/wiki/The_Apartment,True
158,1960 (33rd),The Alamo,Stuart Gilmore,/wiki/The_Alamo_(1960_film),False
159,1960 (33rd),Inherit the Wind,Frederic Knudtson,/wiki/Inherit_the_Wind_(1960_film),False
160,1960 (33rd),Pepe,Viola Lawrence and Al Clark,/wiki/Pepe_(1960_film),False
161,1960 (33rd),Spartacus,Robert Lawrence,/wiki/Spartacus_(film),False
162,1961 (34th),,,,False
163,1961 (34th),West Side Story,Thomas Stanford,/wiki/West_Side_Story_(1961_film),True
164,1961 (34th),Fanny,William H. Reynolds,/wiki/Fanny_(1961_film),False
165,1961 (34th),The Guns of Navarone,Alan Osbiston,/wiki/The_Guns_of_Navarone_(film),False
166,1961 (34th),Judgment at Nuremberg,Frederic Knudtson,/wiki/Judgment_at_Nuremberg,False
167,1961 (34th),The Parent Trap,Philip W. Anderson,/wiki/The_Parent_Trap_(1961_film),False
168,1962 (35th),,,,False
169,1962 (35th),Lawrence of Arabia,Anne V. Coates,/wiki/Lawrence_of_Arabia_(film),True
170,1962 (35th),The Longest Day,Samuel E. Beetley,/wiki/The_Longest_Day_(film),False
171,1962 (35th),The Manchurian Candidate,Ferris Webster,/wiki/The_Manchurian_Candidate_(1962_film),False
172,1962 (35th),The Music Man,William H. Ziegler,/wiki/The_Music_Man_(1962_film),False
173,1962 (35th),Mutiny on the Bounty,John McSweeney Jr.,/wiki/Mutiny_on_the_Bounty_(1962_film),False
174,1963 (36th),,,,False
175,1963 (36th),How the West Was Won,Harold F. Kress,/wiki/How_the_West_Was_Won_(film),True
176,1963 (36th),The Cardinal,Louis R. Loeffler,/wiki/The_Cardinal,False
177,1963 (36th),Cleopatra,Dorothy Spencer,/wiki/Cleopatra_(1963_film),False
178,1963 (36th),The Great Escape,Ferris Webster,/wiki/The_Great_Escape_(film),False
179,1963 (36th),"It's a Mad, Mad, Mad, Mad World","Frederic Knudtson (posthumously), Robert C. Jones and Gene Fowler Jr.","/wiki/It%27s_a_Mad,_Mad,_Mad,_Mad_World",False
180,1964 (37th),,,,False
181,1964 (37th),Mary Poppins,Cotton Warburton,/wiki/Mary_Poppins_(film),True
182,1964 (37th),Becket,Anne V. Coates,/wiki/Becket_(1964_film),False
183,1964 (37th),Father Goose,Ted J. Kent,/wiki/Father_Goose_(film),False
184,1964 (37th),"Hush...Hush, Sweet Charlotte",Michael Luciano,"/wiki/Hush...Hush,_Sweet_Charlotte",False
185,1964 (37th),My Fair Lady,William H. Ziegler,/wiki/My_Fair_Lady_(film),False
186,1965 (38th),,,,False
187,1965 (38th),The Sound of Music,William H. Reynolds,/wiki/The_Sound_of_Music_(film),True
188,1965 (38th),Cat Ballou,Charles Nelson,/wiki/Cat_Ballou,False
189,1965 (38th),Doctor Zhivago,Norman Savage,/wiki/Doctor_Zhivago_(film),False
190,1965 (38th),The Flight of the Phoenix,Michael Luciano,/wiki/The_Flight_of_the_Phoenix_(1965_film),False
191,1965 (38th),The Great Race,Ralph E. Winters,/wiki/The_Great_Race,False
192,1966 (39th),,,,False
193,1966 (39th),Grand Prix,"Fredric Steinkamp, Henry Berman, Stewart Linder and Frank Santillo",/wiki/Grand_Prix_(1966_film),True
194,1966 (39th),Fantastic Voyage,William B. Murphy,/wiki/Fantastic_Voyage,False
195,1966 (39th),"The Russians Are Coming, the Russians Are Coming",Hal Ashby and J. Terry Williams,"/wiki/The_Russians_Are_Coming,_the_Russians_Are_Coming",False
196,1966 (39th),The Sand Pebbles,William H. Reynolds,/wiki/The_Sand_Pebbles_(film),False
197,1966 (39th),Who's Afraid of Virginia Woolf?,Sam O'Steen,/wiki/Who%27s_Afraid_of_Virginia_Woolf%3F_(film),False
198,1967 (40th),,,,False
199,1967 (40th),In the Heat of the Night,Hal Ashby,/wiki/In_the_Heat_of_the_Night_(film),True
200,1967 (40th),Beach Red,Frank P. Keller,/wiki/Beach_Red,False
201,1967 (40th),The Dirty Dozen,Michael Luciano,/wiki/The_Dirty_Dozen,False
202,1967 (40th),Doctor Dolittle,Samuel E. Beetley and Marjorie Fowler,/wiki/Doctor_Dolittle_(1967_film),False
203,1967 (40th),Guess Who's Coming to Dinner,Robert C. Jones,/wiki/Guess_Who%27s_Coming_to_Dinner,False
204,1968 (41st),,,,False
205,1968 (41st),Bullitt,Frank P. Keller,/wiki/Bullitt,True
206,1968 (41st),Funny Girl,"Robert Swink, Maury Winetrobe and William Sands",/wiki/Funny_Girl_(film),False
207,1968 (41st),The Odd Couple,Frank Bracht,/wiki/The_Odd_Couple_(film),False
208,1968 (41st),Oliver!,Ralph Kemplen,/wiki/Oliver!_(film),False
209,1968 (41st),Wild in the Streets,Fred R. Feitshans Jr. and Eve Newman,/wiki/Wild_in_the_Streets,False
210,1969 (42nd),,,,False
211,1969 (42nd),Z,Françoise Bonnot,/wiki/Z_(1969_film),True
212,1969 (42nd),"Hello, Dolly!",William H. Reynolds,"/wiki/Hello,_Dolly!_(film)",False
213,1969 (42nd),Midnight Cowboy,Hugh A. Robertson,/wiki/Midnight_Cowboy,False
214,1969 (42nd),The Secret of Santa Vittoria,William A. Lyon and Earle Herdan,/wiki/The_Secret_of_Santa_Vittoria,False
