,Year,Film,Nominees,FilmLink,Won
379,2010 (83rd),Waste Land,Lucy Walker and Angus Aynsley [no; pt],/wiki/Waste_Land_(film),False
380,2011 (84th),,,,False
381,2011 (84th),Undefeated,"T. J. Martin, Daniel Lindsay and Rich Middlemas",/wiki/Undefeated_(2011_film),True
382,2011 (84th),Hell and Back Again,Danfung Dennis and Mike Lerner,/wiki/Hell_and_Back_Again,False
383,2011 (84th),If a Tree Falls: A Story of the Earth Liberation Front,Marshall Curry and Sam Cullman,/wiki/If_a_Tree_Falls,False
384,2011 (84th),Paradise Lost 3: Purgatory,Joe Berlinger and Bruce Sinofsky,/wiki/Paradise_Lost_3:_Purgatory,False
385,2011 (84th),Pina,Wim Wenders and Gian-Piero Ringel,/wiki/Pina_(film),False
386,2012 (85th),,,,False
387,2012 (85th),Searching for Sugar Man,Malik Bendjelloul and Simon Chinn,/wiki/Searching_for_Sugar_Man,True
388,2012 (85th),5 Broken Cameras,Emad Burnat and Guy Davidi,/wiki/5_Broken_Cameras,False
389,2012 (85th),The Gatekeepers,"Dror Moreh, Philippa Kowarsky [de; pt], and Estelle Fialon [de]",/wiki/The_Gatekeepers_(film),False
390,2012 (85th),How to Survive a Plague,David France and Howard Gertler,/wiki/How_to_Survive_a_Plague,False
391,2012 (85th),The Invisible War,Kirby Dick and Amy Ziering,/wiki/The_Invisible_War,False
392,2013 (86th),,,,False
393,2013 (86th),20 Feet from Stardom,"Morgan Neville, Gil Friesen and Caitrin Rogers",/wiki/20_Feet_from_Stardom,True
394,2013 (86th),The Act of Killing,Joshua Oppenheimer and Signe Byrge Sørensen,/wiki/The_Act_of_Killing,False
395,2013 (86th),Cutie and the Boxer,Zachary Heinzerling and Lydia Dean Pilcher,/wiki/Cutie_and_the_Boxer,False
396,2013 (86th),Dirty Wars,Richard Rowley and Jeremy Scahill,/wiki/Dirty_Wars,False
397,2013 (86th),The Square,Jehane Noujaim and Karim Amer,/wiki/The_Square_(2013_film),False
398,2014 (87th),,,,False
399,2014 (87th),Citizenfour,"Laura Poitras, Mathilde Bonnefoy and Dirk Wilutzky",/wiki/Citizenfour,True
400,2014 (87th),Finding Vivian Maier,John Maloof and Charlie Siskel [de; pt],/wiki/Finding_Vivian_Maier,False
401,2014 (87th),Last Days in Vietnam,Rory Kennedy and Kevin McAlester,/wiki/Last_Days_in_Vietnam,False
402,2014 (87th),The Salt of the Earth,"Wim Wenders, Juliano Ribeiro Salgado and David Rosier",/wiki/The_Salt_of_the_Earth_(2014_film),False
403,2014 (87th),Virunga,Orlando von Einsiedel and Joanna Natasegara,/wiki/Virunga_(film),False
404,2015 (88th),,,,False
405,2015 (88th),Amy,Asif Kapadia and James Gay-Rees,/wiki/Amy_(2015_film),True
406,2015 (88th),Cartel Land,Matthew Heineman and Tom Yellin,/wiki/Cartel_Land,False
407,2015 (88th),The Look of Silence,Joshua Oppenheimer and Signe Byrge Sørensen,/wiki/The_Look_of_Silence,False
408,2015 (88th),"What Happened, Miss Simone?","Liz Garbus, Amy Hobby and Justin Wilkes","/wiki/What_Happened,_Miss_Simone%3F",False
409,2015 (88th),Winter on Fire: Ukraine's Fight for Freedom,Evgeny Afineevsky and Den Tolmor,/wiki/Winter_on_Fire:_Ukraine%27s_Fight_for_Freedom,False
410,2016 (89th) [9],,,,False
411,2016 (89th) [9],O.J.: Made in America,Ezra Edelman and Caroline Waterlow,/wiki/O.J.:_Made_in_America,True
412,2016 (89th) [9],Fire at Sea,Gianfranco Rosi and Donatella Palermo,/wiki/Fire_at_Sea,False
413,2016 (89th) [9],I Am Not Your Negro,"Raoul Peck, Rémi Grellety [de; pt] and Hébert Peck",/wiki/I_Am_Not_Your_Negro,False
414,2016 (89th) [9],"Life, Animated",Roger Ross Williams and Julie Goldman,"/wiki/Life,_Animated",False
415,2016 (89th) [9],13th,"Ava DuVernay, Spencer Averick and Howard Barish",/wiki/13th_(film),False
416,2017 (90th) [10],,,,False
417,2017 (90th) [10],Icarus,Bryan Fogel and Dan Cogan,/wiki/Icarus_(2017_film),True
418,2017 (90th) [10],Abacus: Small Enough to Jail,"Steve James, Mark Mitten and Julie Goldman",/wiki/Abacus:_Small_Enough_to_Jail,False
419,2017 (90th) [10],Faces Places,"Agnès Varda, JR and Rosalie Varda",/wiki/Faces_Places_(film),False
420,2017 (90th) [10],Last Men in Aleppo,"Feras Fayyad, Kareem Abeed and Søren Steen Jespersen",/wiki/Last_Men_in_Aleppo,False
421,2017 (90th) [10],Strong Island,Yance Ford and Joslyn Barnes,/wiki/Strong_Island_(film),False
422,2018 (91st),,,,False
423,2018 (91st),Free Solo,"Elizabeth Chai Vasarhelyi, Jimmy Chin, Evan Hayes, and Shannon Dill [de]",/wiki/Free_Solo,True
424,2018 (91st),"Hale County This Morning, This Evening","RaMell Ross [pt], Joslyn Barnes, and Su Kim","/wiki/Hale_County_This_Morning,_This_Evening",False
425,2018 (91st),Minding the Gap,Bing Liu and Diane Quon,/wiki/Minding_the_Gap,False
426,2018 (91st),Of Fathers and Sons,"Talal Derki, Ansgar Frerich [de], Eva Kemme [de], and Tobias N. Siebert [de]",/wiki/Of_Fathers_and_Sons,False
427,2018 (91st),RBG,Betsy West and Julie Cohen [de; fr; pt],/wiki/RBG_(film),False
428,2019 (92nd),,,,False
429,2019 (92nd),American Factory,"Steven Bognar, Julia Reichert and Jeff Reichert",/wiki/American_Factory,True
430,2019 (92nd),The Cave,"Feras Fayyad, Kirstine Barfod [de] and Sigrid Dyekjær [da; de]",/wiki/The_Cave_(2019_Syrian_film),False
431,2019 (92nd),The Edge of Democracy,"Petra Costa, Joanna Natasegara, Shane Boris and Tiago Pavan [pt]",/wiki/The_Edge_of_Democracy,False
432,2019 (92nd),For Sama,Waad al-Kateab and Edward Watts,/wiki/For_Sama,False
433,2019 (92nd),Honeyland,"Ljubo Stefanov, Tamara Kotevska and Atanas Georgiev",/wiki/Honeyland,False
434,2020/21 (93rd),,,,False
435,2020/21 (93rd),My Octopus Teacher,"Pippa Ehrlich [de], James Reed and Craig Foster",/wiki/My_Octopus_Teacher,True
436,2020/21 (93rd),Collective,Alexander Nanau and Bianca Oana [de],/wiki/Collective_(2019_film),False
437,2020/21 (93rd),Crip Camp,"Nicole Newnham, Jim LeBrecht and Sara Bolder",/wiki/Crip_Camp,False
438,2020/21 (93rd),The Mole Agent,Maite Alberdi and Marcela Santibáñez [de],/wiki/The_Mole_Agent,False
439,2020/21 (93rd),Time,"Garrett Bradley, Lauren Domino [de] and Kellen Quinn",/wiki/Time_(2020_film),False
440,2021 (94th),,,,False
441,2021 (94th),Summer of Soul,"Questlove, Joseph Patel [de], Robert Fyvolent [de] and David Dinerstein [de]",/wiki/Summer_of_Soul,True
442,2021 (94th),Ascension,"Jessica Kingdon, Kira Simon-Kennedy and Nathan Truesdell",/wiki/Ascension_(film),False
443,2021 (94th),Attica,Stanley Nelson and Traci A. Curry [de],/wiki/Attica_(2021_film),False
444,2021 (94th),Flee,"Jonas Poher Rasmussen, Monica Hellström, Signe Byrge Sørensen and Charlotte De La Gournerie",/wiki/Flee_(film),False
445,2021 (94th),Writing with Fire,Rintu Thomas and Sushmit Ghosh,/wiki/Writing_with_Fire,False
446,2022 (95th),,,,False
447,2022 (95th),Navalny,"Daniel Roher, Odessa Rae, Diane Becker, Melanie Miller and Shane Boris",/wiki/Navalny_(film),True
448,2022 (95th),All That Breathes,"Shaunak Sen, Aman Mann and Teddy Leifer",/wiki/All_That_Breathes,False
449,2022 (95th),All the Beauty and the Bloodshed,"Laura Poitras, Howard Gertler, John Lyons, Nan Goldin and Yoni Golijov",/wiki/All_the_Beauty_and_the_Bloodshed,False
450,2022 (95th),Fire of Love,"Sara Dosa, Shane Boris and Ina Fichman",/wiki/Fire_of_Love_(2022_film),False
451,2022 (95th),A House Made of Splinters,Simon Lereng Wilmont and Monica Hellström,/wiki/A_House_Made_of_Splinters,False
452,2023 (96th),Bobi Wine: The People's President,"Moses Bwayo, Christopher Sharp and John Battsek",/wiki/Bobi_Wine:_The_People%27s_President,False
453,2023 (96th),The Eternal Memory,"Maite Alberdi, Juan de Dios Larraín, Pablo Larraín and Rocío Jadue",/wiki/The_Eternal_Memory,False
454,2023 (96th),Four Daughters,Kaouther Ben Hania and Nadim Cheikhrouha,/wiki/Four_Daughters_(2023_film),False
455,2023 (96th),To Kill a Tiger,"Nisha Pahuja, Cornelia Principe and David Oppenheim",/wiki/To_Kill_a_Tiger,False
456,2023 (96th),20 Days in Mariupol,"Mstyslav Chernov, Michelle Mizner and Raney Aronson-Rath",/wiki/20_Days_in_Mariupol,False
